class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Up,0.492489547,0.860079288,-0.352921218,0.999858379,0.498107612,0.858049691,-0.384672463,0.999900222,0.502460837,0.857542872,-0.384562075,0.999879837,0.506755531,0.856841385,-0.384553343,0.999919057,0.487567663,0.856367469,-0.383995116,0.999902606,0.484546393,0.85484916,-0.384048283,0.99985075,0.481312603,0.853236556,-0.384069473,0.999892116,0.514855087,0.844077587,-0.425619066,0.999652028,0.477077246,0.837886393,-0.424645394,0.999723375,0.502562225,0.849516451,-0.354055077,0.999688983,0.486213982,0.850623548,-0.353583544,0.999659181,0.561988294,0.817459524,-0.387118667,0.994869113,0.444287002,0.800119936,-0.370356709,0.998157084,0.589444637,0.8877514,-0.393841982,0.978664935,0.419329405,0.855870545,-0.388946623,0.918834627,0.580441952,0.97552669,-0.45391497,0.90291959,0.407190531,0.924263597,-0.501361072,0.875427127,0.582015455,0.990835071,-0.514074743,0.848137736,0.396384448,0.941030443,-0.563489616,0.839970827,0.563963294,0.987943292,-0.529610038,0.854801595,0.410121828,0.937752187,-0.580178201,0.845939338,0.568884492,0.987306774,-0.46571669,0.826417446,0.417996198,0.934232414,-0.514279246,0.805875361,0.54522562,0.741735995,0.000445747,0.98083353,0.486804098,0.722472966,-0.00063767,0.984613538,0.543854475,0.821359932,0.181974918,0.027276361,0.458304346,0.793354928,0.184966579,0.025687905,0.533344209,0.816163361,0.502042711,0.04126399,0.458990812,0.799751163,0.52072072,0.017659513,0.531432331,0.807342529,0.533729732,0.033029065,0.462740451,0.795843184,0.555104196,0.018448699,0.530432522,0.846207321,0.50551182,0.061257072,0.450204939,0.824588478,0.544948339,0.027923074
Up,0.560261965,0.880170822,-0.395117939,0.998188198,0.554389715,0.868362129,-0.421084672,0.998213053,0.557208002,0.866399407,-0.421070278,0.998711944,0.560406446,0.864035666,-0.421123445,0.998923004,0.549569905,0.868000209,-0.392093569,0.995541513,0.548690677,0.865720749,-0.392212212,0.996671021,0.548019469,0.863277614,-0.392283291,0.998003423,0.580508888,0.844271004,-0.460397035,0.997724354,0.562153816,0.842897058,-0.330395788,0.996485829,0.577434242,0.878671825,-0.401085407,0.997697413,0.572146237,0.879127324,-0.363413244,0.996175289,0.668817639,0.851893723,-0.445638388,0.997257888,0.595109284,0.813493669,-0.214651823,0.990243733,0.706622005,0.957568765,-0.445562303,0.943185806,0.577457488,0.919567049,-0.145608112,0.239997923,0.726516545,1.034946799,-0.457204133,0.940002322,0.564964116,1.013886809,-0.203824878,0.465389788,0.722093403,1.051268101,-0.521858931,0.914922714,0.552479684,1.012553692,-0.22811453,0.488442421,0.707194984,1.045031905,-0.515753925,0.914598107,0.564450443,1.020974874,-0.27551347,0.51086545,0.709504485,1.039321661,-0.459566563,0.86918211,0.581129014,1.020893931,-0.225602731,0.510963142,0.801262736,0.838645399,-0.083631821,0.998667955,0.756974876,0.817772329,0.083310604,0.989955068,0.875548184,0.885588348,0.160886809,0.913961768,0.82658422,0.8626073,0.35295698,0.135278746,0.952310562,0.902362466,0.423005015,0.939360559,0.892287076,0.876424253,0.647018373,0.32151857,0.971432388,0.898181856,0.445821792,0.861091971,0.904553711,0.870359123,0.679029584,0.474899948,0.936290383,0.949360073,0.383400142,0.838879347,0.884493291,0.920168221,0.658222198,0.55485177
Up,0.669505596,0.939509511,-0.91918534,0.993561506,0.676569462,0.931525886,-0.93182689,0.99772495,0.682551682,0.929244637,-0.931873381,0.997941077,0.687927067,0.926356316,-0.932259262,0.997952938,0.660111845,0.93080759,-0.923710525,0.995696425,0.654762387,0.928460479,-0.923866153,0.994624317,0.650638282,0.926370084,-0.923903763,0.994534969,0.697596073,0.908890307,-0.81546849,0.999124706,0.643102586,0.910687268,-0.77633971,0.998345256,0.677767098,0.935476184,-0.858558714,0.998598397,0.660575569,0.935705483,-0.848000646,0.997886717,0.75608021,0.893481076,-0.597115636,0.999197066,0.613915861,0.898383021,-0.561100304,0.998226345,0.79839927,0.971161485,-0.639738977,0.682791412,0.585554779,0.959881604,-0.521789193,0.47015506,0.747229099,0.967955649,-0.785350204,0.195358649,0.599269569,1.019747734,-0.639464498,0.102017045,0.738648117,0.965405881,-0.838314354,0.116262741,0.595733702,1.031852484,-0.681062102,0.068631187,0.730694473,0.955136299,-0.8405689,0.126855358,0.608596683,1.030678272,-0.703591824,0.079600178,0.728716433,0.954007506,-0.789034367,0.089732811,0.614140689,1.024092793,-0.651516974,0.076870054,0.739316046,0.95601511,-0.01339603,0.965082467,0.662429512,0.957390308,0.014201492,0.943575501,0.774421692,0.936504245,-0.034464259,0.242641449,0.648486793,0.959684014,-0.012759427,0.145994514,0.732890666,0.981746078,0.323050499,0.035150822,0.685585678,0.987734675,0.349041134,0.011043418,0.723409057,0.986414254,0.355981678,0.034129273,0.68994534,0.9896999,0.384549618,0.017162876,0.732981205,0.997022808,0.243816212,0.038450841,0.699802995,0.999194086,0.274720281,0.017023345
Up,0.323123425,0.871976376,-0.284780324,0.762821615,0.312661946,0.862846076,-0.328346163,0.72175312,0.311338335,0.862729549,-0.328015596,0.732502878,0.310267746,0.861807168,-0.327597946,0.707565546,0.318252087,0.865210712,-0.297101676,0.719391525,0.320595503,0.866690636,-0.296995461,0.722755015,0.322843254,0.866738975,-0.296861649,0.726976097,0.313157886,0.880262554,-0.384586602,0.683812976,0.322814643,0.880583882,-0.24597013,0.74406147,0.304500639,0.906972587,-0.284177721,0.594647527,0.308083385,0.91040802,-0.245749354,0.684446454,0.296840578,0.960643172,-0.461667061,0.519847929,0.304359704,0.959508419,-0.05953325,0.630914509,0.179757863,0.95256412,-0.452668905,0.326218814,0.193661377,0.924681067,-0.005200409,0.076942578,0.102132931,0.919701457,-0.296872348,0.124525629,0.133849666,0.908203244,0.035358828,0.040565006,0.079851866,0.910892606,-0.33703354,0.135475561,0.130428329,0.906324267,0.040875278,0.056587122,0.094595298,0.910243392,-0.321771115,0.14218758,0.128343701,0.907883167,-0.013875702,0.06287583,0.103431448,0.917569518,-0.289118707,0.136526674,0.125693813,0.912636399,0.012617588,0.066927172,0.307840794,1.32294333,-0.139471993,0.002224086,0.305880457,1.325077772,0.140168503,0.002918732,0.311119169,1.069238544,-0.089899376,0.116889507,0.282954365,1.084332108,0.258618653,0.047060564,0.231041119,1.075690985,0.294697851,0.069413312,0.25778538,1.027642965,0.554338813,0.041594125,0.20716083,1.095773935,0.321059406,0.054397758,0.243551806,1.038024426,0.582848847,0.061636347,0.231385306,1.00671339,0.182701856,0.083656512,0.255919755,0.942302525,0.51631391,0.06749469
Up,0.30219388,0.843162656,-0.131092995,0.993804336,0.303084612,0.837289333,-0.160883412,0.993507385,0.302847952,0.837043285,-0.160655037,0.992325902,0.302257687,0.836444855,-0.160574093,0.992524564,0.304581851,0.836690485,-0.154542714,0.993222356,0.305445731,0.836192787,-0.154409572,0.991904497,0.305852383,0.835318029,-0.154238239,0.992584765,0.302817047,0.837755144,-0.202303126,0.993003309,0.307513744,0.835171998,-0.172641829,0.992857575,0.302036256,0.847551942,-0.130640551,0.988557696,0.303530186,0.848330379,-0.123014115,0.986450672,0.31988579,0.886238396,-0.174129143,0.9546597,0.316802114,0.889692426,-0.133128509,0.968619168,0.36996907,0.911283672,-0.242034391,0.42632246,0.335223287,0.92241925,-0.210696191,0.348813117,0.344911337,0.837232709,-0.277752012,0.285328478,0.344096988,0.857907295,-0.306518316,0.269684643,0.329216629,0.814794838,-0.301201612,0.255802989,0.347120464,0.827244639,-0.335682362,0.259192824,0.334921569,0.80969888,-0.28586486,0.251084119,0.343225867,0.836494327,-0.336809844,0.250006676,0.338171214,0.819539189,-0.274286926,0.248088077,0.341129541,0.843484223,-0.311387748,0.233147815,0.339992493,1.088455915,-0.048700314,0.026828721,0.342299312,1.08995831,0.04921817,0.022257844,0.316877753,0.936855674,-0.007153339,0.146076873,0.288847208,0.955195308,0.1434412,0.072170869,0.297390133,0.926355243,0.228884116,0.065011658,0.265858829,0.926111579,0.310303122,0.057524487,0.291705757,0.934072375,0.246853858,0.049759682,0.260550261,0.931435227,0.32610184,0.067529306,0.292204529,0.887664378,0.170739904,0.088947378,0.253483355,0.881744206,0.277117223,0.093356341
Up,0.30118078,0.892283857,-0.274135172,0.909877837,0.302059174,0.880057931,-0.282351881,0.874403179,0.302050412,0.881257355,-0.281946778,0.878561139,0.30181101,0.881471932,-0.281377375,0.860877633,0.301868707,0.882411659,-0.287452847,0.878813624,0.301518768,0.885048032,-0.287206382,0.872565627,0.30096671,0.886026084,-0.286988467,0.869661152,0.318421036,0.890546322,-0.214150161,0.816627681,0.285668552,0.901974022,-0.243336841,0.866075695,0.311659008,0.923249245,-0.227282554,0.650011301,0.292804182,0.917603076,-0.237409607,0.745236635,0.292336076,1.0030123,-0.24322091,0.439811617,0.229656696,0.992986381,-0.091702498,0.586212933,0.205734387,1.006787896,-0.233949274,0.190736711,0.148326784,0.950943112,-0.076241098,0.114323817,0.128900856,0.94901669,-0.140596107,0.126790687,0.123391628,0.930444598,0.031286661,0.074364819,0.107814111,0.932504356,-0.170577854,0.171549156,0.125790954,0.931187928,0.03459416,0.108895943,0.119660653,0.929217041,-0.156900242,0.182818592,0.128043219,0.930299461,-0.005482832,0.119860023,0.127207562,0.937919796,-0.136491492,0.178316057,0.123617783,0.933875084,0.016496822,0.124108464,0.294742972,1.422302961,-0.090970673,0.001148804,0.260396481,1.432688117,0.092080675,0.001553737,0.290924877,1.154273033,-0.115402572,0.053818677,0.257249713,1.16742456,0.09506803,0.032450393,0.266802728,1.152125001,0.244062111,0.033486702,0.283121377,1.119068503,0.368269205,0.021141384,0.251968086,1.169185281,0.266729504,0.030400028,0.276077747,1.127378583,0.394178003,0.024606105,0.279912263,1.094003677,0.104606338,0.06010716,0.291187823,1.040415525,0.289814174,0.039319586
Up,0.715111732,0.795382798,-0.222435936,0.999804795,0.709734738,0.792074382,-0.244276613,0.999851704,0.711194992,0.790851116,-0.244253084,0.99984169,0.712650955,0.789636314,-0.244297624,0.999875188,0.70547235,0.792818904,-0.227740526,0.999647021,0.704096913,0.791998863,-0.227862507,0.999673486,0.702673256,0.791102946,-0.22794731,0.999849558,0.717830181,0.776252747,-0.289222896,0.99958545,0.705566347,0.776726067,-0.214002773,0.999797046,0.724234581,0.789155781,-0.232530028,0.999929428,0.720810056,0.790602028,-0.21051006,0.999909639,0.789936543,0.757271647,-0.273105472,0.999849081,0.705924392,0.742843926,-0.15945372,0.999850273,0.828142464,0.825599015,-0.269216359,0.995728552,0.690203369,0.805136979,-0.080218844,0.83319068,0.818305552,0.903579772,-0.29657349,0.993232489,0.684730351,0.871768117,-0.115428761,0.97343713,0.815647244,0.921285987,-0.343925089,0.980520308,0.667867064,0.880820692,-0.139682382,0.95497793,0.800824821,0.915870368,-0.346834689,0.980918407,0.676738441,0.88190937,-0.169088498,0.960859716,0.798393548,0.909957528,-0.302181154,0.968705714,0.686658204,0.879486263,-0.12864843,0.961235583,0.866861403,0.739798129,-0.048635047,0.999584377,0.82479924,0.733817279,0.04835036,0.99611181,0.917046249,0.785441041,0.108800463,0.968746126,0.843271792,0.784391999,0.216915682,0.103252113,0.962563634,0.799019396,0.288966507,0.956868291,0.878173172,0.808268547,0.425691307,0.119918637,0.968093753,0.795767605,0.305882514,0.838307321,0.883450091,0.79946804,0.448183388,0.168566927,0.961477578,0.842069805,0.276186824,0.917722523,0.861006379,0.838874161,0.448547184,0.418434352
Up,0.725433052,0.781780422,-0.212031916,0.998522699,0.720736146,0.781412542,-0.238534287,0.998832166,0.722268045,0.780916274,-0.238525942,0.998871863,0.723939955,0.780468822,-0.238600686,0.999031425,0.715652168,0.780926645,-0.220373154,0.997261643,0.713735759,0.780071199,-0.220483884,0.997611284,0.71192944,0.779270172,-0.220595121,0.998743832,0.72725004,0.769584954,-0.302633047,0.997177482,0.712625802,0.767837882,-0.219718948,0.998546124,0.733409286,0.774798274,-0.229062781,0.9995839,0.729214191,0.774515688,-0.204771802,0.999402523,0.791995406,0.745561898,-0.303492606,0.999717057,0.710934937,0.732814133,-0.168129668,0.999647617,0.811292589,0.829939246,-0.320636898,0.994101703,0.697766721,0.805622399,-0.102382474,0.845444381,0.812395632,0.907660782,-0.347658485,0.993023038,0.686038673,0.874478877,-0.141555339,0.975768745,0.812757432,0.923038185,-0.397769272,0.982830167,0.668541253,0.884363055,-0.165492937,0.961960375,0.796954632,0.917096198,-0.394557297,0.983505666,0.677015185,0.884987533,-0.19532299,0.966693461,0.795519948,0.912294567,-0.351006925,0.972056568,0.686647236,0.88200897,-0.155674979,0.965867579,0.871090949,0.725809991,-0.054460745,0.999329448,0.829463303,0.724505007,0.054314028,0.994991004,0.923946083,0.782943368,0.111456379,0.977750123,0.836144865,0.793136537,0.22850807,0.193277419,0.97003752,0.800613105,0.285672575,0.976658046,0.870960176,0.822243273,0.428986818,0.2314042,0.974675179,0.797762573,0.302525282,0.906118214,0.876790941,0.820267081,0.450846016,0.298426628,0.975042045,0.840169907,0.270989776,0.952424884,0.862422049,0.855058253,0.451969177,0.524776638
Up,0.72400862,0.775537789,-0.225752905,0.999406576,0.720500529,0.774807751,-0.251954049,0.999529481,0.722418368,0.774393439,-0.251924247,0.999539614,0.724498451,0.774139106,-0.251974881,0.999593914,0.714777291,0.774454772,-0.234576777,0.998866081,0.712817848,0.773686826,-0.234674737,0.998969793,0.710943341,0.773041904,-0.234777883,0.999471128,0.729014874,0.764605939,-0.31177029,0.998865485,0.712226212,0.761866748,-0.232019052,0.999313235,0.733282745,0.768226027,-0.240713432,0.99983263,0.728287399,0.768463135,-0.217493385,0.999777019,0.795630813,0.741974473,-0.309687763,0.999808848,0.712807357,0.724992573,-0.175359979,0.999771535,0.809718072,0.826677144,-0.321915656,0.996109664,0.701756179,0.800412655,-0.102980815,0.801129043,0.813118041,0.903138995,-0.352513492,0.994115829,0.690132201,0.868641853,-0.150316238,0.975143433,0.814906418,0.920276165,-0.404565185,0.983618438,0.672984481,0.88108623,-0.174857974,0.959834039,0.800319314,0.916866779,-0.401228905,0.984444261,0.677343369,0.880857468,-0.207871184,0.964914322,0.797779441,0.911387384,-0.356004953,0.972380638,0.688703835,0.876341522,-0.165550068,0.962817132,0.871028602,0.725327551,-0.056994345,0.999313474,0.829744995,0.722552419,0.056748617,0.994502902,0.923342049,0.782553375,0.120557599,0.977572143,0.855561674,0.777770936,0.259266078,0.16340898,0.970098019,0.794050217,0.304178149,0.97490114,0.885391414,0.805477202,0.490033358,0.245773092,0.972368777,0.791763604,0.321424395,0.892508626,0.895382702,0.803721845,0.515247881,0.279207051,0.975873291,0.829493821,0.284812272,0.947430789,0.880092621,0.838003993,0.510202885,0.586307108
Up,0.719963729,0.771078646,-0.245280296,0.99906975,0.716151834,0.769569099,-0.269879192,0.999203026,0.717849135,0.768850863,-0.269865125,0.999242425,0.719705999,0.768262744,-0.269931316,0.999374449,0.711480796,0.76990062,-0.250906557,0.998190105,0.709990501,0.769397795,-0.251032323,0.998359025,0.708586395,0.768851757,-0.25114429,0.999142528,0.724687517,0.758073986,-0.324798048,0.997891843,0.710183144,0.759821236,-0.237741068,0.998670459,0.729860008,0.764807761,-0.258725911,0.999595702,0.725263774,0.765786111,-0.233366922,0.999412537,0.791238427,0.738865197,-0.322878867,0.999614954,0.710876107,0.731859982,-0.178767964,0.999524236,0.809718311,0.826677978,-0.342372805,0.99388808,0.696416318,0.802198529,-0.109349295,0.856122732,0.812369704,0.905236125,-0.364156872,0.991853416,0.689475358,0.871250808,-0.148879305,0.977531672,0.813127935,0.92090708,-0.415781498,0.979506016,0.672917962,0.883489966,-0.171292782,0.965462923,0.799134851,0.916975021,-0.413860023,0.980129302,0.679643989,0.883782029,-0.203999594,0.969163001,0.797549605,0.912117302,-0.367883831,0.965052605,0.691071808,0.879369617,-0.163618803,0.967786372,0.873009205,0.723434031,-0.061206002,0.998979092,0.828648567,0.725645363,0.061027288,0.992324114,0.922814965,0.78408891,0.086147077,0.981668055,0.84908855,0.787355125,0.243262932,0.198060453,0.973091006,0.79915458,0.240310416,0.980297446,0.889200509,0.815509498,0.445915848,0.289932102,0.974862754,0.796001494,0.254026681,0.905832827,0.901931226,0.813807786,0.46788457,0.326487839,0.976286411,0.848470688,0.219186857,0.953252852,0.880930007,0.850049317,0.471586615,0.60512352
Up,0.519700825,0.73568505,-0.821204841,0.999941111,0.524579287,0.728343308,-0.822749913,0.999928594,0.528279305,0.727080882,-0.822733283,0.999892235,0.531462133,0.725660801,-0.822845161,0.999911189,0.513072312,0.728466809,-0.81964767,0.999914408,0.510053515,0.727315903,-0.819715798,0.999840617,0.507436693,0.72593534,-0.819736898,0.999833941,0.537898839,0.715158165,-0.721631944,0.999877334,0.5036726,0.716137826,-0.707059562,0.999751985,0.52596581,0.735133171,-0.773118138,0.999934673,0.514392793,0.736648202,-0.76910001,0.999932766,0.575418413,0.713845372,-0.578202546,0.999992847,0.481714308,0.720953941,-0.551413178,0.999906898,0.609423041,0.797897041,-0.575951278,0.999879479,0.47508049,0.80123961,-0.539936185,0.988739252,0.597991288,0.893330097,-0.633346677,0.999413133,0.476555914,0.877322614,-0.613287985,0.971569657,0.605511248,0.906615794,-0.697754562,0.996300936,0.46703282,0.884310901,-0.677135527,0.9152022,0.588993728,0.906175017,-0.716798365,0.99648881,0.478361905,0.882339776,-0.699388146,0.925094724,0.584834397,0.901511729,-0.645183921,0.99466598,0.48238489,0.887176991,-0.62743175,0.90874964,0.561685324,0.772898614,-0.005058691,0.999857903,0.507792234,0.773340523,0.005021292,0.999758303,0.576642394,0.808345973,0.326520205,0.304317623,0.500021338,0.813427448,0.345377147,0.269527406,0.574241102,0.811902702,0.766038239,0.23334375,0.501177967,0.829359651,0.77036196,0.252577305,0.571254134,0.806522906,0.809273839,0.141152859,0.504725575,0.827317655,0.812474191,0.079879634,0.58093369,0.84009558,0.74848026,0.407344103,0.496339768,0.857102096,0.746106505,0.386866242
Up,0.532894135,0.7221753,-0.806165576,0.999799669,0.538415492,0.713693559,-0.811629891,0.999750912,0.542147458,0.711980641,-0.8116166,0.999637365,0.545391917,0.710013092,-0.811679542,0.999719441,0.526464939,0.713819027,-0.810506165,0.999748647,0.522635877,0.712424159,-0.810599506,0.999580204,0.519176781,0.710714281,-0.810585499,0.999650598,0.550636053,0.699148118,-0.718775094,0.99947089,0.513839602,0.700873315,-0.711906016,0.999236345,0.538859785,0.723702729,-0.758904576,0.999583423,0.526790977,0.724024594,-0.757140338,0.999591768,0.585064113,0.709529579,-0.586778224,0.99995029,0.487772733,0.71715486,-0.567999899,0.999788821,0.60502243,0.801695943,-0.578118265,0.999817193,0.472337008,0.801382124,-0.564094603,0.9931162,0.600127041,0.892097592,-0.640440106,0.99934274,0.479943961,0.890017152,-0.637228847,0.983833611,0.605138898,0.906934857,-0.707110703,0.997213066,0.466257364,0.901593566,-0.705765426,0.954364598,0.589037776,0.905413151,-0.726072133,0.997285247,0.480111122,0.904343188,-0.725554287,0.956539094,0.585868418,0.900735199,-0.652658343,0.995720446,0.48730737,0.898561776,-0.650935471,0.941097081,0.565389454,0.788733363,-0.005779624,0.999480307,0.515763581,0.786821008,0.005583335,0.999333322,0.57486254,0.816335142,0.385774404,0.256245136,0.498460919,0.813707352,0.404365838,0.269090205,0.576961815,0.820597947,0.852058768,0.165509179,0.504481196,0.817946911,0.872018337,0.158670455,0.575063705,0.815264404,0.899215817,0.103045292,0.509403646,0.814795315,0.920340478,0.078178808,0.582458496,0.848006308,0.850224018,0.256639451,0.494746745,0.84143889,0.874425709,0.248237193
Up,0.523507655,0.72622931,-0.758562624,0.9998492,0.527853191,0.717631996,-0.761431873,0.999837875,0.531544328,0.715780139,-0.761440575,0.999767721,0.53508234,0.713722885,-0.761497378,0.999850512,0.51742667,0.719219863,-0.760588825,0.999810874,0.514241755,0.718282998,-0.760656655,0.99961406,0.51168108,0.717136562,-0.760649383,0.999689698,0.540782571,0.704472244,-0.668983996,0.99974066,0.508906066,0.708556652,-0.662834585,0.999109209,0.53023237,0.726458609,-0.713221252,0.999668717,0.519020319,0.728012443,-0.711504936,0.999538183,0.580794036,0.715444505,-0.547964513,0.999975801,0.48993668,0.732839882,-0.527675152,0.999508262,0.601011753,0.804524362,-0.545493841,0.999910951,0.481282562,0.817380965,-0.516073287,0.98221302,0.59588021,0.893651009,-0.602959931,0.999840736,0.480644375,0.890610397,-0.585526407,0.987428486,0.602917612,0.90747422,-0.667787969,0.999330401,0.467202038,0.901276708,-0.650188446,0.96865654,0.588914514,0.908216298,-0.686892807,0.999392867,0.470741689,0.897714019,-0.675121963,0.972366869,0.584492207,0.903032839,-0.615467906,0.999041617,0.485812873,0.898942053,-0.601743996,0.966618896,0.565931797,0.800849617,-0.004618802,0.999861836,0.520617783,0.800111592,0.004429895,0.999689341,0.568695545,0.823974669,0.354488134,0.297361881,0.503880382,0.817165434,0.379878461,0.303733706,0.572215736,0.820051134,0.789626062,0.167671844,0.511145473,0.822860539,0.803406417,0.157279029,0.570825398,0.81421268,0.833154023,0.117000237,0.517009854,0.819710135,0.846463501,0.06294407,0.581096351,0.842599332,0.791695774,0.358934492,0.49991557,0.848528683,0.805907071,0.31365639
